account_id,pre7_payer,post7_payer,pre7_cash,post7_cash
ACC0007560,False,False,0.0,0.0
ACC0007563,False,False,0.0,0.0
ACC0007566,False,False,0.0,0.0
ACC0007569,False,False,0.0,0.0
ACC0007572,False,False,0.0,0.0
ACC0007573,False,False,0.0,0.0
ACC0007576,False,False,0.0,0.0
ACC0007578,False,False,0.0,0.0
ACC0007580,False,False,0.0,0.0
ACC0007583,False,False,0.0,0.0
ACC0007587,False,False,0.0,0.0
ACC0007593,False,False,0.0,0.0
ACC0007594,False,False,0.0,0.0
ACC0007597,False,False,0.0,0.0
ACC0007603,False,False,0.0,0.0
ACC0007604,False,False,0.0,0.0
ACC0007607,False,False,0.0,0.0
ACC0007614,False,False,0.0,0.0
ACC0007616,False,False,0.0,0.0
ACC0007620,False,False,0.0,0.0
ACC0007622,False,False,0.0,0.0
ACC0007632,False,False,0.0,0.0
ACC0007635,False,False,0.0,0.0
ACC0007645,False,False,0.0,0.0
ACC0007655,False,False,0.0,0.0
ACC0007657,False,False,0.0,0.0
ACC0007668,False,False,0.0,0.0
ACC0007678,False,False,0.0,0.0
ACC0007686,False,False,0.0,0.0
ACC0007694,False,False,0.0,0.0
ACC0007695,False,False,0.0,0.0
ACC0007704,False,False,0.0,0.0
ACC0007711,False,False,0.0,0.0
ACC0007720,False,False,0.0,0.0
ACC0007723,False,False,0.0,0.0
ACC0007732,False,False,0.0,0.0
ACC0007736,False,False,0.0,0.0
ACC0007740,False,False,0.0,0.0
ACC0007749,False,False,0.0,0.0
ACC0007753,False,False,0.0,0.0
ACC0007757,False,False,0.0,0.0
ACC0007764,False,False,0.0,0.0
ACC0007767,False,False,0.0,0.0
ACC0007778,False,False,0.0,0.0
ACC0007780,False,False,0.0,0.0
ACC0007781,False,False,0.0,0.0
ACC0007789,False,False,0.0,0.0
ACC0007795,False,False,0.0,0.0
ACC0007805,False,False,0.0,0.0
ACC0007811,False,False,0.0,0.0
ACC0007820,False,False,0.0,0.0
ACC0007826,False,False,0.0,0.0
ACC0007827,False,False,0.0,0.0
ACC0007838,False,False,0.0,0.0
ACC0007839,False,False,0.0,0.0
ACC0007843,False,False,0.0,0.0
ACC0007847,False,False,0.0,0.0
ACC0007849,False,False,0.0,0.0
ACC0007856,False,False,0.0,0.0
ACC0007862,False,False,0.0,0.0
ACC0007882,False,False,0.0,0.0
ACC0007891,False,False,0.0,0.0
ACC0007901,False,False,0.0,0.0
ACC0007906,False,False,0.0,0.0
ACC0007907,False,False,0.0,0.0
ACC0007917,False,False,0.0,0.0
ACC0007918,False,False,0.0,0.0
ACC0007924,False,False,0.0,0.0
ACC0007925,False,False,0.0,0.0
ACC0007928,False,False,0.0,0.0
ACC0007948,False,False,0.0,0.0
ACC0007949,False,False,0.0,0.0
ACC0007960,False,False,0.0,0.0
ACC0007963,False,False,0.0,0.0
ACC0007965,False,False,0.0,0.0
ACC0007967,False,False,0.0,0.0
ACC0007968,False,False,0.0,0.0
ACC0007981,False,False,0.0,0.0
ACC0007982,False,False,0.0,0.0
ACC0007986,False,False,0.0,0.0
ACC0007991,False,False,0.0,0.0
ACC0007993,False,False,0.0,0.0
ACC0007998,False,False,0.0,0.0
ACC0007999,False,False,0.0,0.0
ACC0008007,False,False,0.0,0.0
ACC0008012,False,False,0.0,0.0
ACC0008014,False,False,0.0,0.0
ACC0008016,True,False,110518.39,0.0
ACC0008018,False,False,0.0,0.0
ACC0008021,False,False,0.0,0.0
ACC0008036,False,False,0.0,0.0
ACC0008045,False,False,0.0,0.0
ACC0008049,False,False,0.0,0.0
ACC0008050,False,False,0.0,0.0
ACC0008062,False,False,0.0,0.0
ACC0008065,False,False,0.0,0.0
ACC0008066,False,False,0.0,0.0
ACC0008067,False,False,0.0,0.0
ACC0008071,False,False,0.0,0.0
ACC0008076,False,False,0.0,0.0
ACC0008077,False,False,0.0,0.0
ACC0008078,False,False,0.0,0.0
ACC0008079,False,False,0.0,0.0
ACC0008083,False,False,0.0,0.0
ACC0008087,False,False,0.0,0.0
ACC0008088,False,False,0.0,0.0
ACC0008092,False,False,0.0,0.0
ACC0008099,False,False,0.0,0.0
ACC0008101,False,False,0.0,0.0
ACC0008106,False,False,0.0,0.0
ACC0008117,False,False,0.0,0.0
ACC0008118,False,False,0.0,0.0
ACC0008120,False,False,0.0,0.0
ACC0008121,False,False,0.0,0.0
ACC0008138,False,False,0.0,0.0
ACC0008143,False,False,0.0,0.0
ACC0008145,False,False,0.0,0.0
ACC0008153,False,False,0.0,0.0
ACC0008154,False,False,0.0,0.0
ACC0008158,False,False,0.0,0.0
ACC0008167,False,False,0.0,0.0
ACC0008177,False,False,0.0,0.0
ACC0008178,False,False,0.0,0.0
ACC0008190,False,False,0.0,0.0
ACC0008192,False,False,0.0,0.0
ACC0008194,False,False,0.0,0.0
ACC0008204,False,False,0.0,0.0
ACC0008207,False,False,0.0,0.0
ACC0008208,False,False,0.0,0.0
ACC0008216,False,False,0.0,0.0
ACC0008218,False,False,0.0,0.0
ACC0008220,False,False,0.0,0.0
ACC0008221,False,False,0.0,0.0
ACC0008223,False,False,0.0,0.0
ACC0008227,False,False,0.0,0.0
ACC0008240,False,False,0.0,0.0
ACC0008242,False,False,0.0,0.0
ACC0008258,False,False,0.0,0.0
ACC0008266,False,False,0.0,0.0
ACC0008276,False,False,0.0,0.0
ACC0008290,False,False,0.0,0.0
ACC0008292,False,False,0.0,0.0
ACC0008293,False,False,0.0,0.0
ACC0008299,False,False,0.0,0.0
ACC0008312,False,False,0.0,0.0
ACC0008314,False,False,0.0,0.0
ACC0008317,False,False,0.0,0.0
ACC0008325,False,False,0.0,0.0
ACC0008333,False,False,0.0,0.0
ACC0008353,False,False,0.0,0.0
ACC0008355,False,False,0.0,0.0
ACC0008361,False,False,0.0,0.0
ACC0008371,False,False,0.0,0.0
ACC0008372,False,False,0.0,0.0
ACC0008385,False,False,0.0,0.0
ACC0008389,False,False,0.0,0.0
ACC0008394,False,False,0.0,0.0
ACC0008395,False,False,0.0,0.0
ACC0008400,False,False,0.0,0.0
ACC0008404,False,False,0.0,0.0
ACC0008406,False,False,0.0,0.0
ACC0008416,False,False,0.0,0.0
ACC0008422,False,False,0.0,0.0
ACC0008431,False,False,0.0,0.0
ACC0008439,False,False,0.0,0.0
ACC0008449,False,False,0.0,0.0
ACC0008454,False,False,0.0,0.0
ACC0008457,False,False,0.0,0.0
ACC0008460,False,False,0.0,0.0
ACC0008461,False,False,0.0,0.0
ACC0008475,False,False,0.0,0.0
ACC0008479,False,False,0.0,0.0
ACC0008484,False,False,0.0,0.0
ACC0008491,False,False,0.0,0.0
ACC0008492,False,False,0.0,0.0
ACC0008495,False,False,0.0,0.0
ACC0008505,False,False,0.0,0.0
ACC0008508,False,False,0.0,0.0
ACC0008511,False,False,0.0,0.0
ACC0008513,False,False,0.0,0.0
ACC0008516,False,False,0.0,0.0
ACC0008524,False,False,0.0,0.0
ACC0008532,False,False,0.0,0.0
ACC0008533,False,False,0.0,0.0
ACC0008539,False,False,0.0,0.0
ACC0008541,False,True,0.0,117641.49
ACC0008546,False,False,0.0,0.0
ACC0008548,False,False,0.0,0.0
ACC0008550,False,False,0.0,0.0
ACC0008555,False,False,0.0,0.0
ACC0008562,False,False,0.0,0.0
ACC0008575,False,False,0.0,0.0
ACC0008576,False,False,0.0,0.0
ACC0008577,False,False,0.0,0.0
ACC0008579,False,False,0.0,0.0
ACC0008582,False,False,0.0,0.0
ACC0008583,False,False,0.0,0.0
ACC0008584,False,False,0.0,0.0
ACC0008589,False,False,0.0,0.0
ACC0008598,False,False,0.0,0.0
ACC0008600,False,False,0.0,0.0
ACC0008602,False,False,0.0,0.0
ACC0008603,False,False,0.0,0.0
ACC0008616,False,False,0.0,0.0
ACC0008617,False,False,0.0,0.0
ACC0008636,False,False,0.0,0.0
ACC0008637,False,False,0.0,0.0
ACC0008639,False,False,0.0,0.0
ACC0008643,False,False,0.0,0.0
ACC0008647,False,False,0.0,0.0
ACC0008650,False,False,0.0,0.0
ACC0008657,False,False,0.0,0.0
ACC0008666,False,False,0.0,0.0
ACC0008674,False,False,0.0,0.0
ACC0008677,False,False,0.0,0.0
ACC0008683,False,False,0.0,0.0
ACC0008693,False,False,0.0,0.0
ACC0008699,False,False,0.0,0.0
ACC0008702,False,False,0.0,0.0
ACC0008704,False,False,0.0,0.0
ACC0008714,False,False,0.0,0.0
ACC0008715,False,False,0.0,0.0
ACC0008718,False,False,0.0,0.0
ACC0008719,False,False,0.0,0.0
ACC0008722,False,False,0.0,0.0
ACC0008724,False,False,0.0,0.0
ACC0008726,False,False,0.0,0.0
ACC0008730,False,False,0.0,0.0
ACC0008747,False,False,0.0,0.0
ACC0008748,False,False,0.0,0.0
ACC0008752,False,False,0.0,0.0
ACC0008763,False,False,0.0,0.0
ACC0008773,False,False,0.0,0.0
ACC0008781,False,False,0.0,0.0
ACC0008783,False,False,0.0,0.0
ACC0008785,False,False,0.0,0.0
ACC0008788,False,False,0.0,0.0
ACC0008811,False,False,0.0,0.0
ACC0008816,False,False,0.0,0.0
ACC0008819,False,False,0.0,0.0
ACC0008828,False,False,0.0,0.0
ACC0008829,False,False,0.0,0.0
ACC0008834,False,False,0.0,0.0
ACC0008835,False,False,0.0,0.0
ACC0008837,False,False,0.0,0.0
ACC0008838,False,False,0.0,0.0
ACC0008844,False,False,0.0,0.0
ACC0008845,False,False,0.0,0.0
ACC0008846,False,False,0.0,0.0
ACC0008855,False,False,0.0,0.0
ACC0008856,False,False,0.0,0.0
ACC0008858,False,False,0.0,0.0
ACC0008868,False,False,0.0,0.0
ACC0008871,False,False,0.0,0.0
ACC0008879,False,False,0.0,0.0
ACC0008883,False,False,0.0,0.0
ACC0008891,False,False,0.0,0.0
ACC0008898,False,False,0.0,0.0
ACC0008925,False,False,0.0,0.0
ACC0008940,False,False,0.0,0.0
ACC0008942,False,False,0.0,0.0
ACC0008948,False,False,0.0,0.0
ACC0008950,False,False,0.0,0.0
ACC0008954,False,False,0.0,0.0
ACC0008955,False,False,0.0,0.0
ACC0008958,False,False,0.0,0.0
ACC0008963,False,False,0.0,0.0
ACC0008964,False,False,0.0,0.0
ACC0008970,False,False,0.0,0.0
ACC0008972,False,False,0.0,0.0
ACC0008985,False,False,0.0,0.0
ACC0008987,False,False,0.0,0.0
ACC0008989,False,False,0.0,0.0
ACC0008999,False,False,0.0,0.0
ACC0009000,False,False,0.0,0.0
ACC0009009,False,False,0.0,0.0
ACC0009014,False,False,0.0,0.0
ACC0009015,False,False,0.0,0.0
ACC0009024,False,False,0.0,0.0
ACC0009033,False,False,0.0,0.0
ACC0009043,False,False,0.0,0.0
ACC0009055,False,False,0.0,0.0
ACC0009058,False,False,0.0,0.0
ACC0009064,False,False,0.0,0.0
ACC0009068,False,False,0.0,0.0
ACC0009070,True,False,132997.35,0.0
ACC0009071,False,True,0.0,68226.7
ACC0009077,False,False,0.0,0.0
ACC0009084,False,False,0.0,0.0
ACC0009090,False,False,0.0,0.0
ACC0009096,False,False,0.0,0.0
ACC0009102,False,False,0.0,0.0
ACC0009107,False,False,0.0,0.0
ACC0009109,False,False,0.0,0.0
ACC0009111,False,False,0.0,0.0
ACC0009117,False,False,0.0,0.0
ACC0009124,False,False,0.0,0.0
ACC0009130,False,False,0.0,0.0
ACC0009132,False,False,0.0,0.0
ACC0009134,False,False,0.0,0.0
ACC0009139,False,False,0.0,0.0
ACC0009143,False,False,0.0,0.0
ACC0009150,False,False,0.0,0.0
ACC0009158,False,False,0.0,0.0
ACC0009162,False,False,0.0,0.0
ACC0009164,False,False,0.0,0.0
ACC0009174,False,False,0.0,0.0
ACC0009188,False,False,0.0,0.0
ACC0009191,False,False,0.0,0.0
ACC0009193,False,False,0.0,0.0
ACC0009202,False,False,0.0,0.0
ACC0009212,False,False,0.0,0.0
ACC0009218,False,False,0.0,0.0
ACC0009220,False,False,0.0,0.0
ACC0009222,False,False,0.0,0.0
ACC0009225,False,False,0.0,0.0
ACC0009232,False,False,0.0,0.0
ACC0009233,False,False,0.0,0.0
ACC0009240,False,False,0.0,0.0
ACC0009241,False,False,0.0,0.0
ACC0009254,False,False,0.0,0.0
ACC0009259,False,False,0.0,0.0
ACC0009277,False,False,0.0,0.0
ACC0009282,False,False,0.0,0.0
ACC0009290,False,False,0.0,0.0
ACC0009303,False,False,0.0,0.0
ACC0009306,False,False,0.0,0.0
ACC0009314,False,False,0.0,0.0
ACC0009322,False,False,0.0,0.0
ACC0009338,False,False,0.0,0.0
ACC0009344,False,False,0.0,0.0
ACC0009355,False,False,0.0,0.0
ACC0009358,False,False,0.0,0.0
ACC0009361,False,False,0.0,0.0
ACC0009362,False,False,0.0,0.0
ACC0009377,False,False,0.0,0.0
ACC0009386,False,False,0.0,0.0
ACC0009395,False,False,0.0,0.0
ACC0009401,False,False,0.0,0.0
ACC0009402,False,False,0.0,0.0
ACC0009404,False,False,0.0,0.0
ACC0009408,False,False,0.0,0.0
ACC0009411,False,False,0.0,0.0
ACC0009415,False,False,0.0,0.0
ACC0009417,False,False,0.0,0.0
ACC0009425,False,False,0.0,0.0
ACC0009438,False,False,0.0,0.0
ACC0009458,False,False,0.0,0.0
ACC0009462,False,False,0.0,0.0
ACC0009465,False,False,0.0,0.0
ACC0009469,False,False,0.0,0.0
ACC0009472,False,False,0.0,0.0
ACC0009474,False,False,0.0,0.0
ACC0009475,False,False,0.0,0.0
ACC0009478,False,False,0.0,0.0
ACC0009484,False,False,0.0,0.0
ACC0009486,False,False,0.0,0.0
ACC0009494,True,False,77982.42,0.0
ACC0009495,False,False,0.0,0.0
ACC0009497,False,False,0.0,0.0
ACC0009501,False,False,0.0,0.0
ACC0009504,False,False,0.0,0.0
ACC0009505,False,False,0.0,0.0
ACC0009509,False,False,0.0,0.0
ACC0009514,False,False,0.0,0.0
ACC0009517,False,False,0.0,0.0
ACC0009533,False,False,0.0,0.0
ACC0009553,False,False,0.0,0.0
ACC0009555,False,False,0.0,0.0
ACC0009564,False,False,0.0,0.0
ACC0009579,False,False,0.0,0.0
ACC0009584,False,False,0.0,0.0
ACC0009596,False,False,0.0,0.0
ACC0009602,False,False,0.0,0.0
ACC0009603,False,False,0.0,0.0
ACC0009609,False,False,0.0,0.0
ACC0009616,False,False,0.0,0.0
ACC0009618,False,False,0.0,0.0
ACC0009644,False,False,0.0,0.0
ACC0009651,False,False,0.0,0.0
ACC0009658,False,False,0.0,0.0
ACC0009680,False,False,0.0,0.0
ACC0009691,False,False,0.0,0.0
ACC0009694,False,False,0.0,0.0
ACC0009696,False,True,0.0,61481.79
ACC0009697,False,False,0.0,0.0
ACC0009698,False,False,0.0,0.0
ACC0009709,False,False,0.0,0.0
ACC0009718,False,False,0.0,0.0
ACC0009719,False,False,0.0,0.0
ACC0009725,False,False,0.0,0.0
ACC0009726,False,False,0.0,0.0
ACC0009727,False,False,0.0,0.0
ACC0009736,False,False,0.0,0.0
ACC0009738,False,False,0.0,0.0
ACC0009739,False,False,0.0,0.0
ACC0009742,False,False,0.0,0.0
ACC0009744,False,False,0.0,0.0
ACC0009756,False,False,0.0,0.0
ACC0009762,False,False,0.0,0.0
ACC0009764,False,False,0.0,0.0
ACC0009772,False,False,0.0,0.0
ACC0009791,False,False,0.0,0.0
ACC0009793,False,False,0.0,0.0
ACC0009804,False,False,0.0,0.0
ACC0009808,False,False,0.0,0.0
ACC0009813,False,False,0.0,0.0
ACC0009825,False,False,0.0,0.0
ACC0009827,False,False,0.0,0.0
ACC0009833,False,False,0.0,0.0
ACC0009836,False,False,0.0,0.0
ACC0009843,False,False,0.0,0.0
ACC0009849,False,False,0.0,0.0
ACC0009854,False,False,0.0,0.0
ACC0009855,False,False,0.0,0.0
ACC0009857,False,False,0.0,0.0
ACC0009861,False,False,0.0,0.0
ACC0009863,False,False,0.0,0.0
ACC0009864,False,False,0.0,0.0
ACC0009867,False,False,0.0,0.0
ACC0009869,False,False,0.0,0.0
ACC0009872,False,False,0.0,0.0
ACC0009873,False,False,0.0,0.0
ACC0009881,False,True,0.0,27481.68
ACC0009886,False,False,0.0,0.0
ACC0009888,False,False,0.0,0.0
ACC0009902,False,False,0.0,0.0
ACC0009912,False,False,0.0,0.0
ACC0009917,False,False,0.0,0.0
ACC0009919,False,False,0.0,0.0
ACC0009920,False,False,0.0,0.0
ACC0009922,False,False,0.0,0.0
ACC0009924,False,False,0.0,0.0
ACC0009926,False,False,0.0,0.0
ACC0009928,False,False,0.0,0.0
ACC0009929,False,False,0.0,0.0
ACC0009938,False,False,0.0,0.0
ACC0009944,False,False,0.0,0.0
ACC0009948,True,False,9433.47,0.0
ACC0009949,False,False,0.0,0.0
ACC0009950,False,False,0.0,0.0
ACC0009951,False,False,0.0,0.0
ACC0009953,False,False,0.0,0.0
ACC0009954,False,False,0.0,0.0
ACC0009956,False,False,0.0,0.0
ACC0009963,False,False,0.0,0.0
ACC0009969,False,False,0.0,0.0
ACC0009975,False,False,0.0,0.0
ACC0009983,False,False,0.0,0.0
ACC0009985,False,False,0.0,0.0
ACC0009989,False,False,0.0,0.0
ACC0009991,False,False,0.0,0.0
ACC0009992,False,False,0.0,0.0
ACC0009995,False,False,0.0,0.0
ACC0009996,False,False,0.0,0.0
ACC0009998,False,False,0.0,0.0
ACC0009999,False,False,0.0,0.0
ACC0010000,False,False,0.0,0.0
ACC0010002,False,False,0.0,0.0
ACC0010011,False,False,0.0,0.0
ACC0010016,False,False,0.0,0.0
ACC0010017,False,False,0.0,0.0
ACC0010023,False,False,0.0,0.0
ACC0010024,False,False,0.0,0.0
ACC0010025,False,False,0.0,0.0
ACC0010028,False,False,0.0,0.0
ACC0010041,False,False,0.0,0.0
ACC0010049,False,False,0.0,0.0
ACC0010066,False,False,0.0,0.0
ACC0010067,False,False,0.0,0.0
ACC0010069,False,False,0.0,0.0
ACC0010071,False,False,0.0,0.0
ACC0010077,False,False,0.0,0.0
ACC0010095,False,False,0.0,0.0
ACC0010099,False,False,0.0,0.0
ACC0010100,False,False,0.0,0.0
ACC0010104,False,False,0.0,0.0
ACC0010115,False,False,0.0,0.0
ACC0010126,False,False,0.0,0.0
ACC0010134,False,False,0.0,0.0
ACC0010142,False,False,0.0,0.0
ACC0010149,False,False,0.0,0.0
ACC0010160,False,False,0.0,0.0
ACC0010172,False,False,0.0,0.0
ACC0010179,False,False,0.0,0.0
ACC0010180,False,False,0.0,0.0
ACC0010181,False,False,0.0,0.0
ACC0010183,False,False,0.0,0.0
ACC0010189,False,False,0.0,0.0
ACC0010198,False,False,0.0,0.0
ACC0010199,False,False,0.0,0.0
ACC0010205,False,False,0.0,0.0
ACC0010208,False,False,0.0,0.0
ACC0010213,False,False,0.0,0.0
ACC0010214,False,False,0.0,0.0
ACC0010215,False,False,0.0,0.0
ACC0010217,False,False,0.0,0.0
ACC0010218,False,False,0.0,0.0
ACC0010232,False,False,0.0,0.0
ACC0010233,False,False,0.0,0.0
ACC0010236,False,False,0.0,0.0
ACC0010237,True,False,115827.15,0.0
ACC0010241,False,False,0.0,0.0
ACC0010242,False,False,0.0,0.0
ACC0010245,False,False,0.0,0.0
ACC0010246,False,False,0.0,0.0
ACC0010253,False,False,0.0,0.0
ACC0010256,False,False,0.0,0.0
ACC0010260,False,False,0.0,0.0
ACC0010263,False,False,0.0,0.0
ACC0010277,False,False,0.0,0.0
ACC0010285,False,False,0.0,0.0
ACC0010287,False,False,0.0,0.0
ACC0010288,False,False,0.0,0.0
ACC0010290,False,False,0.0,0.0
ACC0010294,False,False,0.0,0.0
ACC0010296,False,False,0.0,0.0
ACC0010303,False,False,0.0,0.0
ACC0010316,False,False,0.0,0.0
ACC0010324,False,False,0.0,0.0
ACC0010332,False,True,0.0,49232.55
ACC0010342,False,False,0.0,0.0
ACC0010346,False,False,0.0,0.0
ACC0010350,False,False,0.0,0.0
ACC0010352,False,False,0.0,0.0
ACC0010354,False,False,0.0,0.0
ACC0010355,False,False,0.0,0.0
ACC0010367,False,False,0.0,0.0
ACC0010379,False,False,0.0,0.0
ACC0010381,False,False,0.0,0.0
ACC0010384,False,False,0.0,0.0
ACC0010387,False,False,0.0,0.0
ACC0010388,False,False,0.0,0.0
ACC0010389,False,False,0.0,0.0
ACC0010392,False,False,0.0,0.0
ACC0010394,False,False,0.0,0.0
ACC0010400,False,False,0.0,0.0
ACC0010407,False,False,0.0,0.0
ACC0010409,False,False,0.0,0.0
ACC0010410,False,False,0.0,0.0
ACC0010412,False,False,0.0,0.0
ACC0010417,False,False,0.0,0.0
ACC0010419,False,False,0.0,0.0
ACC0010422,False,False,0.0,0.0
ACC0010423,False,False,0.0,0.0
ACC0010433,False,True,0.0,136112.1
ACC0010437,False,False,0.0,0.0
ACC0010441,False,False,0.0,0.0
ACC0010444,False,False,0.0,0.0
ACC0010452,False,False,0.0,0.0
ACC0010461,False,False,0.0,0.0
ACC0010462,False,False,0.0,0.0
ACC0010463,False,False,0.0,0.0
ACC0010465,False,False,0.0,0.0
ACC0010466,False,False,0.0,0.0
ACC0010472,False,False,0.0,0.0
ACC0010473,False,False,0.0,0.0
ACC0010475,False,False,0.0,0.0
ACC0010476,False,False,0.0,0.0
ACC0010479,False,False,0.0,0.0
ACC0010480,False,False,0.0,0.0
ACC0010481,False,False,0.0,0.0
ACC0010488,False,False,0.0,0.0
ACC0010493,False,False,0.0,0.0
ACC0010496,False,False,0.0,0.0
ACC0010502,False,False,0.0,0.0
ACC0010504,False,False,0.0,0.0
ACC0010507,False,False,0.0,0.0
ACC0010510,False,False,0.0,0.0
ACC0010518,False,False,0.0,0.0
ACC0010528,False,False,0.0,0.0
ACC0010534,False,False,0.0,0.0
ACC0010535,False,False,0.0,0.0
ACC0010536,False,False,0.0,0.0
ACC0010539,False,False,0.0,0.0
ACC0010550,False,False,0.0,0.0
ACC0010555,False,False,0.0,0.0
ACC0010560,False,False,0.0,0.0
ACC0010561,False,False,0.0,0.0
ACC0010566,False,False,0.0,0.0
ACC0010567,False,False,0.0,0.0
ACC0010573,False,False,0.0,0.0
ACC0010581,False,False,0.0,0.0
ACC0010584,False,False,0.0,0.0
ACC0010585,False,False,0.0,0.0
ACC0010591,False,False,0.0,0.0
ACC0010614,False,False,0.0,0.0
ACC0010629,False,False,0.0,0.0
ACC0010636,False,False,0.0,0.0
ACC0010643,False,False,0.0,0.0
ACC0010645,False,False,0.0,0.0
ACC0010649,False,False,0.0,0.0
ACC0010650,False,False,0.0,0.0
ACC0010658,False,False,0.0,0.0
ACC0010666,False,False,0.0,0.0
ACC0010678,False,False,0.0,0.0
ACC0010690,True,False,31270.83,0.0
ACC0010694,False,False,0.0,0.0
ACC0010698,False,False,0.0,0.0
ACC0010701,False,False,0.0,0.0
ACC0010702,False,False,0.0,0.0
ACC0010709,False,False,0.0,0.0
ACC0010711,False,False,0.0,0.0
ACC0010725,False,False,0.0,0.0
ACC0010740,False,False,0.0,0.0
ACC0010750,False,False,0.0,0.0
ACC0010764,False,False,0.0,0.0
ACC0010767,False,False,0.0,0.0
ACC0010769,False,False,0.0,0.0
ACC0010774,False,False,0.0,0.0
ACC0010777,False,False,0.0,0.0
ACC0010783,False,False,0.0,0.0
ACC0010784,False,False,0.0,0.0
ACC0010808,False,False,0.0,0.0
ACC0010815,False,False,0.0,0.0
ACC0010818,False,False,0.0,0.0
ACC0010819,False,False,0.0,0.0
ACC0010838,False,False,0.0,0.0
ACC0010842,False,False,0.0,0.0
ACC0010845,False,False,0.0,0.0
ACC0010846,False,False,0.0,0.0
ACC0010848,False,False,0.0,0.0
ACC0010850,False,False,0.0,0.0
ACC0010865,False,False,0.0,0.0
ACC0010867,False,False,0.0,0.0
ACC0010886,False,False,0.0,0.0
ACC0010892,False,False,0.0,0.0
ACC0010897,False,False,0.0,0.0
ACC0010903,False,False,0.0,0.0
ACC0010905,False,False,0.0,0.0
ACC0010906,True,False,65615.97,0.0
ACC0010911,False,False,0.0,0.0
ACC0010923,False,False,0.0,0.0
ACC0010925,False,False,0.0,0.0
ACC0010926,False,False,0.0,0.0
ACC0010927,False,False,0.0,0.0
ACC0010929,False,False,0.0,0.0
ACC0010930,False,False,0.0,0.0
ACC0010933,False,False,0.0,0.0
ACC0010935,False,False,0.0,0.0
ACC0010945,False,False,0.0,0.0
ACC0010946,False,False,0.0,0.0
ACC0010954,False,False,0.0,0.0
ACC0010955,False,False,0.0,0.0
ACC0010961,False,False,0.0,0.0
ACC0010966,False,False,0.0,0.0
ACC0010974,False,False,0.0,0.0
ACC0010977,False,False,0.0,0.0
ACC0010980,False,False,0.0,0.0
ACC0010986,False,False,0.0,0.0
ACC0010988,False,False,0.0,0.0
ACC0010989,False,False,0.0,0.0
ACC0011001,False,False,0.0,0.0
ACC0011004,False,False,0.0,0.0
ACC0011009,False,False,0.0,0.0
ACC0011015,False,False,0.0,0.0
ACC0011016,False,False,0.0,0.0
ACC0011020,False,False,0.0,0.0
ACC0011022,False,False,0.0,0.0
ACC0011046,False,False,0.0,0.0
ACC0011047,False,False,0.0,0.0
ACC0011054,False,False,0.0,0.0
ACC0011058,False,False,0.0,0.0
ACC0011065,False,False,0.0,0.0
ACC0011067,False,False,0.0,0.0
ACC0011068,False,False,0.0,0.0
ACC0011073,False,False,0.0,0.0
ACC0011090,False,False,0.0,0.0
ACC0011093,False,False,0.0,0.0
ACC0011099,False,False,0.0,0.0
ACC0011100,False,False,0.0,0.0
ACC0011101,False,False,0.0,0.0
ACC0011102,False,False,0.0,0.0
ACC0011104,False,False,0.0,0.0
ACC0011114,False,False,0.0,0.0
ACC0011123,False,False,0.0,0.0
ACC0011130,False,False,0.0,0.0
ACC0011136,False,False,0.0,0.0
ACC0011139,False,False,0.0,0.0
ACC0011143,False,False,0.0,0.0
ACC0011147,False,False,0.0,0.0
ACC0011148,False,False,0.0,0.0
ACC0011153,False,False,0.0,0.0
ACC0011155,False,False,0.0,0.0
ACC0011160,False,False,0.0,0.0
ACC0011164,False,False,0.0,0.0
ACC0011172,False,False,0.0,0.0
ACC0011173,False,False,0.0,0.0
ACC0011181,False,False,0.0,0.0
ACC0011186,False,False,0.0,0.0
ACC0011187,False,False,0.0,0.0
ACC0011192,False,False,0.0,0.0
ACC0011198,False,False,0.0,0.0
ACC0011202,False,False,0.0,0.0
ACC0011204,False,False,0.0,0.0
ACC0011205,False,False,0.0,0.0
ACC0011214,False,False,0.0,0.0
ACC0011219,False,False,0.0,0.0
ACC0011221,False,False,0.0,0.0
ACC0011225,False,False,0.0,0.0
ACC0011233,False,False,0.0,0.0
ACC0011250,False,False,0.0,0.0
ACC0011252,False,False,0.0,0.0
ACC0011258,False,False,0.0,0.0
ACC0011279,False,False,0.0,0.0
ACC0011289,False,False,0.0,0.0
ACC0011293,False,False,0.0,0.0
ACC0011300,False,False,0.0,0.0
ACC0011301,False,False,0.0,0.0
ACC0011309,False,False,0.0,0.0
ACC0011310,False,False,0.0,0.0
ACC0011326,False,False,0.0,0.0
ACC0011327,False,False,0.0,0.0
ACC0011335,False,False,0.0,0.0
ACC0011340,False,False,0.0,0.0
ACC0011343,False,True,0.0,80004.84
ACC0011348,False,False,0.0,0.0
ACC0011356,False,False,0.0,0.0
ACC0011364,False,False,0.0,0.0
ACC0011365,False,False,0.0,0.0
ACC0011368,False,False,0.0,0.0
ACC0011373,False,False,0.0,0.0
ACC0011379,False,False,0.0,0.0
ACC0011383,False,False,0.0,0.0
ACC0011398,False,False,0.0,0.0
ACC0011405,False,False,0.0,0.0
ACC0011409,False,False,0.0,0.0
ACC0011414,False,False,0.0,0.0
ACC0011426,False,False,0.0,0.0
ACC0011431,False,False,0.0,0.0
ACC0011433,False,False,0.0,0.0
ACC0011435,False,False,0.0,0.0
ACC0011438,False,False,0.0,0.0
ACC0011443,False,False,0.0,0.0
