month,agent_id,attempts,answered,rpc_calls,ptp_calls,talk_seconds,contact_rate,rpc_rate,ptp_rate,session_hours,descriptive_only
2026-04,AGT0000368,18,5,0.0,0.0,3964.0,0.2777777777777778,0.0,,15.77111111111111,1
2026-04,AGT0000369,7,2,0.0,0.0,4045.0,0.2857142857142857,0.0,,6.839722222222222,1
2026-04,AGT0000370,26,5,2.0,1.0,4369.0,0.19230769230769232,0.4,0.5,4.564722222222223,1
2026-04,AGT0000371,16,4,0.0,0.0,4945.0,0.25,0.0,,23.73027777777778,1
2026-04,AGT0000372,18,5,1.0,0.0,4863.0,0.2777777777777778,0.2,0.0,2.102777777777778,1
2026-04,AGT0000373,9,0,1.0,0.0,5181.0,0.0,,0.0,12.616666666666667,1
2026-04,AGT0000374,18,4,1.0,1.0,4327.0,0.2222222222222222,0.25,1.0,,1
2026-04,AGT0000375,14,5,0.0,0.0,4322.0,0.35714285714285715,0.0,,8.060555555555556,1
2026-04,AGT0000376,15,3,1.0,0.0,5808.0,0.2,0.3333333333333333,0.0,7.708055555555555,1
2026-04,AGT0000377,14,4,1.0,0.0,8227.0,0.2857142857142857,0.25,0.0,,1
2026-04,AGT0000378,13,5,4.0,2.0,3882.0,0.38461538461538464,0.8,0.5,5.450833333333334,1
2026-04,AGT0000379,16,1,0.0,0.0,4207.0,0.0625,0.0,,23.976388888888888,1
2026-04,AGT0000380,14,1,0.0,0.0,5168.0,0.07142857142857142,0.0,,,1
2026-04,AGT0000381,13,3,0.0,0.0,7293.0,0.23076923076923078,0.0,,6.306666666666667,1
2026-04,AGT0000382,18,6,0.0,0.0,5457.0,0.3333333333333333,0.0,,10.01388888888889,1
2026-04,AGT0000383,13,4,0.0,0.0,5639.0,0.3076923076923077,0.0,,9.268611111111111,1
2026-04,AGT0000384,18,2,2.0,0.0,5962.0,0.1111111111111111,1.0,0.0,8.15388888888889,1
2026-04,AGT0000385,19,2,2.0,0.0,5648.0,0.10526315789473684,1.0,0.0,9.395555555555555,1
2026-04,AGT0000386,16,3,0.0,0.0,6340.0,0.1875,0.0,,5.829722222222221,1
2026-04,AGT0000387,13,0,1.0,0.0,4941.0,0.0,,0.0,5.256944444444445,1
2026-04,AGT0000388,17,3,0.0,0.0,4683.0,0.17647058823529413,0.0,,12.4025,1
2026-04,AGT0000389,10,2,1.0,1.0,5936.0,0.2,0.5,1.0,16.564166666666665,1
2026-04,AGT0000390,18,2,0.0,0.0,2536.0,0.1111111111111111,0.0,,21.31388888888889,1
2026-04,AGT0000391,23,5,0.0,0.0,8077.0,0.21739130434782608,0.0,,12.545555555555556,1
2026-04,AGT0000392,17,4,0.0,0.0,4538.0,0.23529411764705882,0.0,,5.9719444444444445,1
2026-04,AGT0000393,17,7,0.0,0.0,5263.0,0.4117647058823529,0.0,,2.333333333333333,1
2026-04,AGT0000394,13,2,1.0,1.0,3008.0,0.15384615384615385,0.5,1.0,15.543055555555556,1
2026-04,AGT0000395,17,4,1.0,0.0,7027.0,0.23529411764705882,0.25,0.0,5.060555555555555,1
2026-04,AGT0000396,20,3,1.0,1.0,6422.0,0.15,0.3333333333333333,1.0,14.387222222222222,1
2026-04,AGT0000397,15,3,2.0,1.0,5803.0,0.2,0.6666666666666666,0.5,16.899166666666666,1
2026-04,AGT0000398,17,3,0.0,0.0,2283.0,0.17647058823529413,0.0,,10.588055555555556,1
2026-04,AGT0000399,19,5,0.0,0.0,6299.0,0.2631578947368421,0.0,,13.225277777777778,1
2026-04,AGT0000400,22,5,0.0,0.0,4847.0,0.22727272727272727,0.0,,24.220277777777778,1
2026-04,AGT0000401,12,2,0.0,0.0,4374.0,0.16666666666666666,0.0,,19.43,1
2026-04,AGT0000402,16,2,1.0,0.0,3198.0,0.125,0.5,0.0,3.4716666666666667,1
2026-04,AGT0000403,17,2,0.0,0.0,7520.0,0.11764705882352941,0.0,,2.1380555555555554,1
2026-04,AGT0000404,21,3,1.0,0.0,4906.0,0.14285714285714285,0.3333333333333333,0.0,8.5475,1
2026-04,AGT0000405,21,5,1.0,0.0,6023.0,0.23809523809523808,0.2,0.0,12.14611111111111,1
2026-04,AGT0000406,15,1,0.0,0.0,6903.0,0.06666666666666667,0.0,,22.475,1
2026-04,AGT0000407,18,3,2.0,2.0,4994.0,0.16666666666666666,0.6666666666666666,1.0,11.146944444444443,1
2026-04,AGT0000408,15,2,0.0,0.0,6785.0,0.13333333333333333,0.0,,8.19361111111111,1
2026-04,AGT0000409,11,4,1.0,1.0,7395.0,0.36363636363636365,0.25,1.0,17.434444444444445,1
2026-04,AGT0000410,15,3,1.0,0.0,6894.0,0.2,0.3333333333333333,0.0,10.915555555555557,1
2026-04,AGT0000411,6,1,0.0,0.0,4790.0,0.16666666666666666,0.0,,,1
2026-04,AGT0000412,21,4,1.0,1.0,8368.0,0.19047619047619047,0.25,1.0,9.598611111111111,1
2026-04,AGT0000413,22,3,0.0,0.0,9719.0,0.13636363636363635,0.0,,21.898333333333333,1
2026-04,AGT0000414,23,5,1.0,1.0,6493.0,0.21739130434782608,0.2,1.0,,1
2026-04,AGT0000415,12,4,0.0,0.0,7298.0,0.3333333333333333,0.0,,9.350277777777777,1
2026-04,AGT0000416,19,4,0.0,0.0,3519.0,0.21052631578947367,0.0,,3.7783333333333333,1
2026-04,AGT0000417,13,1,0.0,0.0,5261.0,0.07692307692307693,0.0,,1.8025,1
2026-04,AGT0000418,18,1,0.0,0.0,6067.0,0.05555555555555555,0.0,,12.162777777777777,1
2026-04,AGT0000419,11,3,1.0,0.0,3605.0,0.2727272727272727,0.3333333333333333,0.0,8.566111111111113,1
2026-04,AGT0000420,20,3,1.0,1.0,8914.0,0.15,0.3333333333333333,1.0,,1
2026-04,AGT0000421,12,3,1.0,0.0,5713.0,0.25,0.3333333333333333,0.0,10.990277777777777,1
2026-04,AGT0000422,19,7,1.0,1.0,5113.0,0.3684210526315789,0.14285714285714285,1.0,9.195555555555556,1
2026-04,AGT0000423,23,4,1.0,1.0,4180.0,0.17391304347826086,0.25,1.0,5.208611111111112,1
2026-04,AGT0000424,14,4,0.0,0.0,5853.0,0.2857142857142857,0.0,,8.72888888888889,1
2026-04,AGT0000425,18,5,0.0,0.0,6204.0,0.2777777777777778,0.0,,13.89472222222222,1
2026-04,AGT0000426,18,2,1.0,1.0,2573.0,0.1111111111111111,0.5,1.0,24.3575,1
2026-04,AGT0000427,18,4,0.0,0.0,4374.0,0.2222222222222222,0.0,,4.084444444444444,1
2026-04,AGT0000428,16,4,1.0,0.0,7174.0,0.25,0.25,0.0,,1
2026-04,AGT0000429,19,3,0.0,0.0,7771.0,0.15789473684210525,0.0,,,1
2026-04,AGT0000430,19,4,2.0,1.0,6358.0,0.21052631578947367,0.5,0.5,,1
2026-04,AGT0000431,19,4,0.0,0.0,3955.0,0.21052631578947367,0.0,,15.142222222222221,1
2026-04,AGT0000432,18,5,1.0,0.0,5223.0,0.2777777777777778,0.2,0.0,7.3005555555555555,1
2026-04,AGT0000433,23,7,1.0,1.0,4616.0,0.30434782608695654,0.14285714285714285,1.0,5.253333333333334,1
2026-04,AGT0000434,15,2,0.0,0.0,6919.0,0.13333333333333333,0.0,,15.072777777777778,1
2026-04,AGT0000435,13,1,1.0,0.0,5449.0,0.07692307692307693,1.0,0.0,8.459166666666667,1
2026-04,AGT0000436,17,3,0.0,0.0,2993.0,0.17647058823529413,0.0,,15.584999999999999,1
2026-04,AGT0000437,17,7,1.0,0.0,5016.0,0.4117647058823529,0.14285714285714285,0.0,8.075277777777778,1
2026-04,AGT0000438,15,3,0.0,0.0,5034.0,0.2,0.0,,6.638333333333334,1
2026-04,AGT0000439,19,5,0.0,0.0,4262.0,0.2631578947368421,0.0,,5.571111111111111,1
2026-04,AGT0000440,24,4,1.0,0.0,4669.0,0.16666666666666666,0.25,0.0,27.751388888888886,1
2026-04,AGT0000441,23,3,0.0,0.0,4231.0,0.13043478260869565,0.0,,11.744444444444444,1
2026-04,AGT0000442,22,4,2.0,1.0,4313.0,0.18181818181818182,0.5,0.5,15.654166666666665,1
2026-04,AGT0000443,18,4,1.0,1.0,7265.0,0.2222222222222222,0.25,1.0,5.266944444444444,1
2026-04,AGT0000444,24,4,0.0,0.0,5660.0,0.16666666666666666,0.0,,13.85361111111111,1
2026-04,AGT0000445,14,4,1.0,0.0,4948.0,0.2857142857142857,0.25,0.0,16.165555555555557,1
2026-04,AGT0000446,18,4,0.0,0.0,6599.0,0.2222222222222222,0.0,,6.115,1
2026-04,AGT0000447,18,2,0.0,0.0,5675.0,0.1111111111111111,0.0,,11.724722222222223,1
2026-04,AGT0000448,14,3,1.0,0.0,6753.0,0.21428571428571427,0.3333333333333333,0.0,17.389722222222222,1
2026-04,AGT0000449,15,2,0.0,0.0,1630.0,0.13333333333333333,0.0,,11.350277777777778,1
2026-04,AGT0000450,16,6,0.0,0.0,4070.0,0.375,0.0,,16.89138888888889,1
2026-04,AGT0000451,16,3,0.0,0.0,4472.0,0.1875,0.0,,12.95111111111111,1
2026-04,AGT0000452,20,4,0.0,0.0,7002.0,0.2,0.0,,18.266666666666666,1
2026-04,AGT0000453,18,3,1.0,1.0,4445.0,0.16666666666666666,0.3333333333333333,1.0,5.441388888888889,1
2026-04,AGT0000454,10,2,0.0,0.0,11975.0,0.2,0.0,,4.922777777777778,1
2026-04,AGT0000455,13,2,0.0,0.0,5920.0,0.15384615384615385,0.0,,12.989722222222222,1
2026-04,AGT0000456,11,0,0.0,0.0,5004.0,0.0,,,12.598333333333334,1
2026-04,AGT0000457,9,3,1.0,1.0,6577.0,0.3333333333333333,0.3333333333333333,1.0,19.795833333333334,1
2026-04,AGT0000458,12,1,2.0,2.0,3729.0,0.08333333333333333,2.0,1.0,6.506944444444445,1
2026-04,AGT0000459,17,5,0.0,0.0,4038.0,0.29411764705882354,0.0,,38.983333333333334,1
2026-04,AGT0000460,12,3,0.0,0.0,3615.0,0.25,0.0,,,1
2026-04,AGT0000461,19,5,0.0,0.0,4346.0,0.2631578947368421,0.0,,33.407777777777774,1
2026-04,AGT0000462,12,2,1.0,1.0,6022.0,0.16666666666666666,0.5,1.0,4.626666666666667,1
2026-04,AGT0000463,13,1,0.0,0.0,3299.0,0.07692307692307693,0.0,,4.146944444444444,1
2026-04,AGT0000464,16,6,0.0,0.0,2868.0,0.375,0.0,,23.750833333333333,1
2026-04,AGT0000465,11,4,0.0,0.0,3844.0,0.36363636363636365,0.0,,9.38888888888889,1
2026-04,AGT0000466,23,5,1.0,1.0,5744.0,0.21739130434782608,0.2,1.0,12.373055555555556,1
2026-04,AGT0000467,19,4,1.0,1.0,6736.0,0.21052631578947367,0.25,1.0,6.7122222222222225,1
2026-04,AGT0000468,15,1,0.0,0.0,5355.0,0.06666666666666667,0.0,,20.237222222222222,1
2026-04,AGT0000469,11,3,1.0,1.0,4990.0,0.2727272727272727,0.3333333333333333,1.0,18.400555555555556,1
2026-04,AGT0000470,24,5,3.0,2.0,4581.0,0.20833333333333334,0.6,0.6666666666666666,,1
2026-04,AGT0000471,11,3,1.0,0.0,4263.0,0.2727272727272727,0.3333333333333333,0.0,7.657777777777778,1
2026-04,AGT0000472,15,1,0.0,0.0,5982.0,0.06666666666666667,0.0,,18.846666666666668,1
2026-04,AGT0000473,20,2,0.0,0.0,4716.0,0.1,0.0,,13.829722222222221,1
2026-04,AGT0000474,17,3,0.0,0.0,6137.0,0.17647058823529413,0.0,,8.07388888888889,1
2026-04,AGT0000475,26,2,0.0,0.0,5160.0,0.07692307692307693,0.0,,18.864166666666666,1
2026-04,AGT0000476,14,3,0.0,0.0,3079.0,0.21428571428571427,0.0,,,1
2026-04,AGT0000477,19,1,0.0,0.0,5262.0,0.05263157894736842,0.0,,4.1675,1
2026-04,AGT0000478,22,4,1.0,1.0,4645.0,0.18181818181818182,0.25,1.0,1.4030555555555555,1
2026-04,AGT0000479,20,5,2.0,0.0,6127.0,0.25,0.4,0.0,14.63888888888889,1
2026-04,AGT0000480,12,1,0.0,0.0,4832.0,0.08333333333333333,0.0,,7.158888888888889,1
2026-04,AGT0000481,17,2,0.0,0.0,5782.0,0.11764705882352941,0.0,,,1
2026-04,AGT0000482,19,5,0.0,0.0,7445.0,0.2631578947368421,0.0,,9.288611111111111,1
2026-04,AGT0000483,9,1,0.0,0.0,3608.0,0.1111111111111111,0.0,,8.381944444444445,1
2026-04,AGT0000484,16,6,0.0,0.0,4886.0,0.375,0.0,,12.74611111111111,1
2026-04,AGT0000485,20,4,1.0,1.0,5446.0,0.2,0.25,1.0,10.075555555555555,1
2026-04,AGT0000486,22,1,2.0,1.0,4764.0,0.045454545454545456,2.0,0.5,8.39861111111111,1
2026-04,AGT0000487,15,2,1.0,1.0,4599.0,0.13333333333333333,0.5,1.0,20.702777777777776,1
2026-04,AGT0000488,18,2,0.0,0.0,5271.0,0.1111111111111111,0.0,,4.425833333333333,1
2026-04,AGT0000489,19,2,1.0,0.0,6424.0,0.10526315789473684,0.5,0.0,30.185000000000002,1
2026-04,AGT0000490,18,2,0.0,0.0,4145.0,0.1111111111111111,0.0,,5.641388888888889,1
2026-04,AGT0000491,17,4,1.0,0.0,4958.0,0.23529411764705882,0.25,0.0,28.183888888888887,1
2026-04,AGT0000492,22,4,1.0,0.0,5474.0,0.18181818181818182,0.25,0.0,9.148055555555555,1
2026-04,AGT0000493,18,3,0.0,0.0,5184.0,0.16666666666666666,0.0,,9.403611111111111,1
2026-04,AGT0000494,13,0,1.0,0.0,6581.0,0.0,,0.0,9.455555555555556,1
2026-04,AGT0000495,15,3,0.0,0.0,5031.0,0.2,0.0,,10.0925,1
2026-04,AGT0000496,18,4,0.0,0.0,4105.0,0.2222222222222222,0.0,,9.722777777777777,1
2026-04,AGT0000497,15,6,1.0,1.0,3337.0,0.4,0.16666666666666666,1.0,15.859444444444444,1
2026-04,AGT0000498,10,2,0.0,0.0,3983.0,0.2,0.0,,29.405,1
2026-04,AGT0000499,17,5,0.0,0.0,5425.0,0.29411764705882354,0.0,,11.399999999999999,1
2026-04,AGT0000500,17,6,0.0,0.0,6676.0,0.35294117647058826,0.0,,17.5375,1
2026-04,AGT0000501,22,5,0.0,0.0,8678.0,0.22727272727272727,0.0,,12.795,1
2026-04,AGT0000502,11,3,1.0,0.0,4765.0,0.2727272727272727,0.3333333333333333,0.0,4.563611111111111,1
2026-04,AGT0000503,25,2,0.0,0.0,4129.0,0.08,0.0,,9.631388888888889,1
2026-04,AGT0000504,11,1,0.0,0.0,3068.0,0.09090909090909091,0.0,,5.783055555555555,1
2026-04,AGT0000505,18,6,0.0,0.0,4433.0,0.3333333333333333,0.0,,,1
2026-04,AGT0000506,13,2,0.0,0.0,5754.0,0.15384615384615385,0.0,,2.095,1
2026-04,AGT0000507,18,2,1.0,1.0,3585.0,0.1111111111111111,0.5,1.0,9.51,1
2026-04,AGT0000508,18,3,1.0,0.0,7030.0,0.16666666666666666,0.3333333333333333,0.0,26.251388888888886,1
2026-04,AGT0000509,16,2,1.0,1.0,4149.0,0.125,0.5,1.0,7.2683333333333335,1
2026-04,AGT0000510,23,2,0.0,0.0,3128.0,0.08695652173913043,0.0,,13.870833333333334,1
2026-04,AGT0000511,15,2,0.0,0.0,4864.0,0.13333333333333333,0.0,,11.965833333333332,1
2026-04,AGT0000512,14,3,0.0,0.0,5038.0,0.21428571428571427,0.0,,17.109166666666667,1
2026-04,AGT0000513,19,2,0.0,0.0,3455.0,0.10526315789473684,0.0,,,1
2026-04,AGT0000514,22,1,1.0,0.0,6535.0,0.045454545454545456,1.0,0.0,38.147222222222226,1
2026-04,AGT0000515,21,3,0.0,0.0,7586.0,0.14285714285714285,0.0,,7.703888888888889,1
2026-04,AGT0000516,19,3,0.0,0.0,4786.0,0.15789473684210525,0.0,,,1
2026-04,AGT0000517,19,3,1.0,1.0,6701.0,0.15789473684210525,0.3333333333333333,1.0,5.987777777777778,1
2026-04,AGT0000518,14,1,0.0,0.0,4423.0,0.07142857142857142,0.0,,14.03611111111111,1
2026-04,AGT0000519,8,3,0.0,0.0,3445.0,0.375,0.0,,7.66,1
2026-04,AGT0000520,16,6,0.0,0.0,1725.0,0.375,0.0,,4.2875,1
2026-04,AGT0000521,20,6,0.0,0.0,4802.0,0.3,0.0,,8.011666666666667,1
2026-04,AGT0000522,19,1,2.0,0.0,3007.0,0.05263157894736842,2.0,0.0,7.175,1
2026-04,AGT0000523,16,3,2.0,0.0,6847.0,0.1875,0.6666666666666666,0.0,0.8313888888888888,1
2026-04,AGT0000524,14,4,0.0,0.0,6207.0,0.2857142857142857,0.0,,,1
2026-04,AGT0000525,9,0,0.0,0.0,2919.0,0.0,,,7.122222222222222,1
2026-04,AGT0000526,19,4,1.0,1.0,6531.0,0.21052631578947367,0.25,1.0,23.625277777777775,1
2026-04,AGT0000527,23,5,1.0,0.0,6393.0,0.21739130434782608,0.2,0.0,,1
2026-04,AGT0000528,15,2,2.0,0.0,5581.0,0.13333333333333333,1.0,0.0,1.6080555555555556,1
2026-04,AGT0000529,15,2,0.0,0.0,7369.0,0.13333333333333333,0.0,,0.7011111111111111,1
2026-04,AGT0000530,18,4,0.0,0.0,5723.0,0.2222222222222222,0.0,,18.90611111111111,1
2026-04,AGT0000531,27,5,0.0,0.0,6175.0,0.18518518518518517,0.0,,17.51083333333333,1
2026-04,AGT0000532,19,5,1.0,1.0,6803.0,0.2631578947368421,0.2,1.0,2.598888888888889,1
2026-04,AGT0000533,12,3,1.0,1.0,8902.0,0.25,0.3333333333333333,1.0,7.6241666666666665,1
2026-04,AGT0000534,19,6,0.0,0.0,5496.0,0.3157894736842105,0.0,,12.680833333333332,1
2026-04,AGT0000535,12,6,0.0,0.0,6938.0,0.5,0.0,,23.81833333333333,1
2026-04,AGT0000536,15,2,0.0,0.0,3907.0,0.13333333333333333,0.0,,15.989722222222222,1
2026-04,AGT0000537,13,3,0.0,0.0,7809.0,0.23076923076923078,0.0,,,1
2026-04,AGT0000538,10,0,1.0,0.0,8039.0,0.0,,0.0,1.1175,1
2026-04,AGT0000539,16,5,2.0,1.0,5581.0,0.3125,0.4,0.5,17.808888888888887,1
2026-04,AGT0000540,20,5,0.0,0.0,4831.0,0.25,0.0,,,1
2026-04,AGT0000541,12,2,0.0,0.0,4969.0,0.16666666666666666,0.0,,2.757222222222222,1
2026-04,AGT0000542,11,4,0.0,0.0,8010.0,0.36363636363636365,0.0,,11.984444444444446,1
2026-04,AGT0000543,20,3,0.0,0.0,6470.0,0.15,0.0,,3.899722222222222,1
2026-04,AGT0000544,12,3,1.0,0.0,4924.0,0.25,0.3333333333333333,0.0,3.9830555555555556,1
2026-04,AGT0000545,20,3,0.0,0.0,4823.0,0.15,0.0,,4.477222222222222,1
2026-04,AGT0000546,18,5,0.0,0.0,7429.0,0.2777777777777778,0.0,,21.35111111111111,1
2026-04,AGT0000547,21,6,1.0,0.0,5037.0,0.2857142857142857,0.16666666666666666,0.0,,1
2026-04,AGT0000548,17,5,0.0,0.0,8316.0,0.29411764705882354,0.0,,14.559722222222224,1
2026-04,AGT0000549,16,5,0.0,0.0,5797.0,0.3125,0.0,,14.701666666666668,1
2026-04,AGT0000550,18,3,1.0,1.0,4731.0,0.16666666666666666,0.3333333333333333,1.0,,1
2026-04,AGT0000551,16,5,0.0,0.0,3689.0,0.3125,0.0,,8.33361111111111,1
2026-04,AGT0000552,18,2,0.0,0.0,3644.0,0.1111111111111111,0.0,,13.6325,1
2026-04,AGT0000553,16,3,1.0,1.0,9979.0,0.1875,0.3333333333333333,1.0,4.560555555555555,1
2026-04,AGT0000554,20,5,1.0,1.0,7784.0,0.25,0.2,1.0,,1
2026-04,AGT0000555,12,4,0.0,0.0,9935.0,0.3333333333333333,0.0,,16.519444444444446,1
2026-04,AGT0000556,16,1,0.0,0.0,7200.0,0.0625,0.0,,12.605,1
2026-04,AGT0000557,14,0,0.0,0.0,3746.0,0.0,,,18.55388888888889,1
2026-04,AGT0000558,13,2,0.0,0.0,2542.0,0.15384615384615385,0.0,,5.448888888888889,1
2026-04,AGT0000559,19,5,0.0,0.0,5606.0,0.2631578947368421,0.0,,3.6930555555555555,1
2026-04,AGT0000560,10,1,1.0,0.0,5568.0,0.1,1.0,0.0,4.866944444444444,1
2026-04,AGT0000561,11,1,1.0,0.0,4398.0,0.09090909090909091,1.0,0.0,,1
2026-04,AGT0000562,10,0,0.0,0.0,4066.0,0.0,,,12.215,1
2026-04,AGT0000563,10,0,1.0,0.0,8643.0,0.0,,0.0,10.913055555555555,1
2026-04,AGT0000564,21,4,2.0,2.0,5485.0,0.19047619047619047,0.5,1.0,6.921666666666667,1
2026-04,AGT0000565,11,0,1.0,0.0,4749.0,0.0,,0.0,,1
2026-04,AGT0000566,18,6,0.0,0.0,4516.0,0.3333333333333333,0.0,,11.715833333333332,1
2026-04,AGT0000567,29,7,2.0,0.0,3355.0,0.2413793103448276,0.2857142857142857,0.0,19.445,1
2026-04,AGT0000568,14,4,1.0,1.0,6207.0,0.2857142857142857,0.25,1.0,23.05972222222222,1
2026-04,AGT0000569,20,7,0.0,0.0,5364.0,0.35,0.0,,,1
2026-04,AGT0000570,23,6,1.0,0.0,4927.0,0.2608695652173913,0.16666666666666666,0.0,3.9611111111111112,1
2026-04,AGT0000571,23,5,1.0,0.0,3975.0,0.21739130434782608,0.2,0.0,22.798333333333332,1
2026-04,AGT0000572,19,2,0.0,0.0,6098.0,0.10526315789473684,0.0,,24.526944444444446,1
2026-04,AGT0000573,16,5,1.0,1.0,4283.0,0.3125,0.2,1.0,8.725555555555555,1
2026-04,AGT0000574,23,7,0.0,0.0,6493.0,0.30434782608695654,0.0,,10.18361111111111,1
2026-04,AGT0000575,7,3,0.0,0.0,7057.0,0.42857142857142855,0.0,,2.0805555555555557,1
2026-04,AGT0000576,12,0,1.0,0.0,7123.0,0.0,,0.0,5.879722222222222,1
2026-04,AGT0000577,14,5,1.0,0.0,2836.0,0.35714285714285715,0.2,0.0,7.660555555555556,1
2026-04,AGT0000578,15,2,0.0,0.0,6843.0,0.13333333333333333,0.0,,14.974166666666665,1
2026-04,AGT0000579,14,2,0.0,0.0,5303.0,0.14285714285714285,0.0,,16.81888888888889,1
2026-04,AGT0000580,12,2,0.0,0.0,5631.0,0.16666666666666666,0.0,,,1
2026-04,AGT0000581,15,5,0.0,0.0,2072.0,0.3333333333333333,0.0,,17.829444444444444,1
2026-04,AGT0000582,15,2,0.0,0.0,2575.0,0.13333333333333333,0.0,,12.466111111111111,1
2026-04,AGT0000583,16,3,0.0,0.0,9177.0,0.1875,0.0,,13.205555555555556,1
2026-04,AGT0000584,23,7,0.0,0.0,3790.0,0.30434782608695654,0.0,,,1
2026-04,AGT0000585,15,1,1.0,0.0,8017.0,0.06666666666666667,1.0,0.0,12.746944444444445,1
2026-04,AGT0000586,20,5,0.0,0.0,6720.0,0.25,0.0,,4.4225,1
2026-04,AGT0000587,14,4,0.0,0.0,3036.0,0.2857142857142857,0.0,,7.444722222222222,1
2026-04,AGT0000588,12,3,1.0,0.0,4527.0,0.25,0.3333333333333333,0.0,2.705277777777778,1
2026-04,AGT0000589,24,4,0.0,0.0,6120.0,0.16666666666666666,0.0,,10.418055555555556,1
2026-04,AGT0000590,19,5,1.0,0.0,4844.0,0.2631578947368421,0.2,0.0,8.851111111111111,1
2026-04,AGT0000591,20,6,0.0,0.0,4964.0,0.3,0.0,,13.345277777777778,1
2026-04,AGT0000592,14,1,0.0,0.0,7441.0,0.07142857142857142,0.0,,15.6325,1
2026-04,AGT0000593,14,2,0.0,0.0,2445.0,0.14285714285714285,0.0,,3.2594444444444446,1
2026-04,AGT0000594,19,3,0.0,0.0,7781.0,0.15789473684210525,0.0,,17.53472222222222,1
2026-04,AGT0000595,6,1,0.0,0.0,5981.0,0.16666666666666666,0.0,,14.7775,1
2026-04,AGT0000596,23,1,0.0,0.0,4522.0,0.043478260869565216,0.0,,11.364722222222223,1
2026-04,AGT0000597,19,3,0.0,0.0,8654.0,0.15789473684210525,0.0,,21.186944444444446,1
2026-04,AGT0000598,15,2,0.0,0.0,8889.0,0.13333333333333333,0.0,,21.250555555555554,1
2026-04,AGT0000599,6,1,0.0,0.0,3479.0,0.16666666666666666,0.0,,22.61638888888889,1
2026-04,AGT0000600,15,2,2.0,1.0,4062.0,0.13333333333333333,1.0,0.5,10.83361111111111,1
2026-04,AGT0000601,13,5,2.0,1.0,7049.0,0.38461538461538464,0.4,0.5,17.125,1
2026-04,AGT0000602,12,3,0.0,0.0,5813.0,0.25,0.0,,,1
2026-04,AGT0000603,26,4,0.0,0.0,5586.0,0.15384615384615385,0.0,,1.2036111111111112,1
2026-04,AGT0000604,17,5,0.0,0.0,5542.0,0.29411764705882354,0.0,,13.732777777777777,1
2026-04,AGT0000605,16,4,0.0,0.0,7053.0,0.25,0.0,,25.000555555555557,1
2026-04,AGT0000606,16,5,0.0,0.0,3489.0,0.3125,0.0,,28.245277777777776,1
2026-04,AGT0000607,19,1,1.0,0.0,3680.0,0.05263157894736842,1.0,0.0,7.353055555555556,1
2026-04,AGT0000608,11,1,0.0,0.0,4058.0,0.09090909090909091,0.0,,14.389166666666668,1
2026-04,AGT0000609,14,2,1.0,1.0,2539.0,0.14285714285714285,0.5,1.0,23.115555555555556,1
2026-04,AGT0000610,23,6,0.0,0.0,1718.0,0.2608695652173913,0.0,,22.59277777777778,1
2026-04,AGT0000611,16,2,2.0,2.0,6861.0,0.125,1.0,1.0,11.443611111111112,1
2026-04,AGT0000612,14,2,1.0,0.0,8278.0,0.14285714285714285,0.5,0.0,6.216388888888889,1
2026-04,AGT0000613,18,1,0.0,0.0,3690.0,0.05555555555555555,0.0,,29.264722222222222,1
2026-04,AGT0000614,11,1,0.0,0.0,4005.0,0.09090909090909091,0.0,,2.4994444444444444,1
2026-04,AGT0000615,17,4,0.0,0.0,4688.0,0.23529411764705882,0.0,,8.845555555555556,1
2026-04,AGT0000616,20,5,1.0,0.0,9911.0,0.25,0.2,0.0,10.468333333333334,1
2026-04,AGT0000617,15,4,0.0,0.0,7195.0,0.26666666666666666,0.0,,4.730555555555555,1
2026-04,AGT0000618,18,4,0.0,0.0,2755.0,0.2222222222222222,0.0,,6.075277777777778,1
2026-04,AGT0000619,21,2,1.0,0.0,3978.0,0.09523809523809523,0.5,0.0,12.715277777777779,1
2026-04,AGT0000620,18,3,0.0,0.0,2518.0,0.16666666666666666,0.0,,20.881944444444443,1
2026-04,AGT0000621,20,2,0.0,0.0,3064.0,0.1,0.0,,5.914444444444444,1
2026-04,AGT0000622,21,5,1.0,0.0,3668.0,0.23809523809523808,0.2,0.0,30.040555555555557,1
2026-04,AGT0000623,20,4,0.0,0.0,5415.0,0.2,0.0,,9.618333333333334,1
2026-04,AGT0000624,25,6,1.0,0.0,6120.0,0.24,0.16666666666666666,0.0,19.696666666666665,1
2026-04,AGT0000625,17,6,0.0,0.0,2188.0,0.35294117647058826,0.0,,7.5408333333333335,1
2026-04,AGT0000626,21,5,0.0,0.0,7872.0,0.23809523809523808,0.0,,,1
2026-04,AGT0000627,24,3,0.0,0.0,6560.0,0.125,0.0,,12.880833333333333,1
2026-04,AGT0000628,11,4,2.0,0.0,7658.0,0.36363636363636365,0.5,0.0,,1
2026-04,AGT0000629,14,3,0.0,0.0,5250.0,0.21428571428571427,0.0,,21.81861111111111,1
2026-04,AGT0000630,16,1,0.0,0.0,4575.0,0.0625,0.0,,,1
2026-04,AGT0000631,18,6,0.0,0.0,3803.0,0.3333333333333333,0.0,,,1
2026-04,AGT0000632,17,3,0.0,0.0,3924.0,0.17647058823529413,0.0,,19.621666666666666,1
2026-04,AGT0000633,9,1,0.0,0.0,4332.0,0.1111111111111111,0.0,,9.626944444444444,1
